,Genome_Bin,AROs
22276,GMBC10.108_651,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22277,GMBC10.109_504,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22278,GMBC10.113_979,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22279,GMBC10.114_647,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22280,GMBC10.118_760,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22281,GMBC10.124_837,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22282,GMBC10.126_170,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22283,GMBC10.133_161,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22284,GMBC10.134_824,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22285,GMBC10.136_717,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22286,GMBC10.145_527,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22287,GMBC10.145_696,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22288,GMBC10.146_619,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22289,GMBC10.158_371,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22290,GMBC10.160_269,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22291,GMBC10.160_457,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22292,GMBC10.162_189,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22293,GMBC10.176_820,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22294,GMBC10.181_170,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22295,GMBC10.183_217,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22296,GMBC10.192_401,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22297,GMBC10.197_425,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22298,GMBC10.204_393,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22299,GMBC10.247_572,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22300,GMBC10.255_267,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22301,GMBC10.258_858,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002976,ARO:3003728"
22302,GMBC10.019_664,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22303,GMBC10.029_207,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22304,GMBC10.031_919,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22305,GMBC10.037_913,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22306,GMBC10.056_094,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22307,GMBC10.063_410,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22308,GMBC10.063_414,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22309,GMBC10.069_001,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22310,GMBC10.069_359,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22311,GMBC10.071_861,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22312,GMBC10.081_774,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22313,GMBC10.082_343,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22314,GMBC10.083_968,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22315,GMBC10.087_286,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22316,GMBC10.087_292,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22317,GMBC10.087_334,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22318,GMBC10.097_038,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22319,GMBC10.098_058,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22320,GMBC10.103_484,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22321,GMBC10.104_823,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22322,GMBC10.118_712,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22323,GMBC10.122_614,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22324,GMBC10.138_940,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22325,GMBC10.150_200,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22326,GMBC10.172_674,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22327,GMBC10.200_217,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22328,GMBC10.206_280,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22329,GMBC10.219_646,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22330,GMBC10.248_513,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22331,GMBC10.259_257,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22332,GMBC10.247_170,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000489"
22333,GMBC10.023_065,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22334,GMBC10.030_150,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22335,GMBC10.034_956,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22336,GMBC10.038_110,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22337,GMBC10.044_971,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22338,GMBC10.045_255,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22339,GMBC10.045_327,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22340,GMBC10.049_863,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22341,GMBC10.057_756,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22342,GMBC10.068_003,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22343,GMBC10.077_005,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22344,GMBC10.082_385,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22345,GMBC10.115_947,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22346,GMBC10.182_193,"ARO:1000001,ARO:3000000,ARO:3000164,ARO:3000519,ARO:3003982,ARO:3004273,ARO:3004274"
22347,GMBC10.059_436,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22348,GMBC10.059_436,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22349,GMBC10.060_114,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22350,GMBC10.060_115,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22351,GMBC10.060_827,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22352,GMBC10.061_471,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22353,GMBC10.062_129,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22354,GMBC10.062_900,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22355,GMBC10.062_903,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22356,GMBC10.065_002,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22357,GMBC10.065_585,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22358,GMBC10.065_593,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22359,GMBC10.065_600,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22360,GMBC10.066_518,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22361,GMBC10.066_945,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22362,GMBC10.066_947,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22363,GMBC10.066_953,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22364,GMBC10.066_956,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22365,GMBC10.067_729,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22366,GMBC10.067_758,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22367,GMBC10.068_424,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22368,GMBC10.069_264,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22369,GMBC10.069_294,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22370,GMBC10.069_839,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22371,GMBC10.070_499,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22372,GMBC10.070_500,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22373,GMBC10.070_936,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22374,GMBC10.071_129,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22375,GMBC10.071_822,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22376,GMBC10.071_860,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22377,GMBC10.072_227,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22378,GMBC10.072_410,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22379,GMBC10.073_802,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22380,GMBC10.073_804,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22381,GMBC10.073_805,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22382,GMBC10.073_806,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22383,GMBC10.073_807,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22384,GMBC10.073_808,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22385,GMBC10.073_809,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22386,GMBC10.073_810,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22387,GMBC10.074_578,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22388,GMBC10.074_967,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22389,GMBC10.075_222,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22390,GMBC10.075_224,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22391,GMBC10.076_462,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22392,GMBC10.076_571,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22393,GMBC10.077_086,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22394,GMBC10.077_100,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22395,GMBC10.077_100,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22396,GMBC10.077_798,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22397,GMBC10.077_802,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22398,GMBC10.077_807,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22399,GMBC10.078_363,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22400,GMBC10.078_400,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22401,GMBC10.078_825,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22402,GMBC10.079_194,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22403,GMBC10.079_200,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22404,GMBC10.079_370,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22405,GMBC10.080_298,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22406,GMBC10.080_447,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22407,GMBC10.080_505,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22408,GMBC10.081_155,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22409,GMBC10.082_022,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22410,GMBC10.082_030,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22411,GMBC10.082_159,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22412,GMBC10.082_718,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22413,GMBC10.082_722,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22414,GMBC10.082_730,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22415,GMBC10.083_339,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22416,GMBC10.083_355,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22417,GMBC10.083_358,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22418,GMBC10.084_032,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22419,GMBC10.084_033,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22420,GMBC10.084_064,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22421,GMBC10.085_035,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22422,GMBC10.087_340,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22423,GMBC10.087_893,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22424,GMBC10.088_287,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22425,GMBC10.088_794,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22426,GMBC10.089_663,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22427,GMBC10.090_384,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22428,GMBC10.092_669,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22429,GMBC10.092_791,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22430,GMBC10.093_631,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22431,GMBC10.095_094,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22432,GMBC10.095_451,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22433,GMBC10.096_717,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22434,GMBC10.101_062,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22435,GMBC10.101_062,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22436,GMBC10.108_905,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22437,GMBC10.108_995,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22438,GMBC10.114_891,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22439,GMBC10.130_429,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22440,GMBC10.131_706,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22441,GMBC10.141_971,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22442,GMBC10.150_291,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22443,GMBC10.154_657,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22444,GMBC10.157_367,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22445,GMBC10.161_797,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22446,GMBC10.165_608,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22447,GMBC10.179_045,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22448,GMBC10.190_055,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22449,GMBC10.227_036,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22450,GMBC10.265_299,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22451,GMBC10.267_681,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22452,GMBC10.270_669,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22453,GMBC10.270_948,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22454,GMBC10.271_824,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22455,GMBC10.272_406,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22456,GMBC10.272_942,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22457,GMBC10.273_380,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22458,GMBC10.273_484,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22459,GMBC10.274_044,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22460,GMBC10.274_044,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22461,GMBC10.274_525,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22462,GMBC10.275_198,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22463,GMBC10.275_309,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22464,GMBC10.275_508,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22465,GMBC10.275_598,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22466,GMBC10.275_678,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22467,GMBC10.275_926,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22468,GMBC10.276_020,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22469,GMBC10.276_060,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22470,GMBC10.276_177,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22471,GMBC10.276_195,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22472,GMBC10.276_210,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22473,GMBC10.276_212,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22474,GMBC10.276_217,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22475,GMBC10.276_261,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22476,GMBC10.276_268,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22477,GMBC10.276_352,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22478,GMBC10.276_591,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22479,GMBC10.276_591,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22480,GMBC10.276_708,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22481,GMBC10.276_735,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22482,GMBC10.276_774,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22483,GMBC10.277_531,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22484,GMBC10.277_933,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22485,GMBC10.277_974,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22486,GMBC10.278_079,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22487,GMBC10.278_188,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22488,GMBC10.278_406,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22489,GMBC10.013_593,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22490,GMBC10.050_374,"ARO:1000001,ARO:3000000,ARO:3000159,ARO:3000535,ARO:3000748"
22491,GMBC10.005_503,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22492,GMBC10.015_406,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22493,GMBC10.030_151,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22494,GMBC10.030_558,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22495,GMBC10.058_457,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22496,GMBC10.094_606,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22497,GMBC10.096_881,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22498,GMBC10.101_729,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22499,GMBC10.156_241,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22500,GMBC10.207_595,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22501,GMBC10.223_193,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22502,GMBC10.278_173,"ARO:0010001,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3002987"
22503,GMBC10.002_437,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22504,GMBC10.002_455,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22505,GMBC10.003_081,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22506,GMBC10.004_040,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22507,GMBC10.004_067,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22508,GMBC10.005_745,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22509,GMBC10.005_753,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22510,GMBC10.005_776,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22511,GMBC10.007_689,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22512,GMBC10.007_761,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
22513,GMBC10.007_765,"ARO:0010002,ARO:1000001,ARO:3000000,ARO:3000159,ARO:3003980"
